STATION,YEAR,PRECIPITATION
110,1937,119.08333333333333
110,1938,128.0
110,1939,107.83333333333333
111,1937,115.41666666666667
111,1938,119.33333333333333
111,1939,102.54166666666667
112,1937,116.66666666666667
112,1938,120.25
112,1939,102.5
113,1937,85.25
113,1938,87.83333333333333
113,1939,78.875
114,1937,89.16666666666667
114,1938,103.5
114,1939,89.45833333333333
115,1937,92.33333333333333
115,1938,100.66666666666667
115,1939,90.20833333333333
116,1937,87.66666666666667
116,1938,100.0
116,1939,86.95833333333333
117,1937,99.66666666666667
117,1938,81.41666666666667
117,1939,84.125
118,1937,104.16666666666667
118,1938,77.75
118,1939,83.04166666666667
119,1937,97.66666666666667
119,1938,85.33333333333333
119,1939,81.70833333333333
120,1937,100.25
120,1938,79.91666666666667
120,1939,85.08333333333333
121,1937,135.25
121,1938,149.16666666666666
121,1939,126.70833333333333
122,1937,131.70833333333334
122,1938,136.75
122,1939,117.04166666666667
123,1937,118.5
123,1938,114.83333333333333
123,1939,105.33333333333333
124,1937,125.91666666666667
124,1938,112.0
124,1939,100.70833333333333
125,1937,97.83333333333333
125,1938,112.16666666666667
125,1939,95.375
130,1938,95.56474944629015
130,1939,111.66666666666667
130,1940,140.08333333333334
130,1941,137.33333333333334
130,1942,86.30109126984127
130,1943,95.58333333333333
130,1944,132.0
130,1945,106.63446969696969
130,1946,136.16666666666666
130,1947,67.25
130,1948,91.08333333333333
130,1949,140.33333333333334
130,1950,85.75
130,1951,136.41666666666666
130,1952,106.75
130,1953,76.3968253968254
130,1954,113.75
130,1955,134.921800018457
130,1956,64.16472868217055
130,1957,114.19404069767442
130,1958,137.11458333333334
130,1959,132.3373015873016
130,1960,98.0
130,1961,136.75
130,1962,96.16666666666667
130,1963,123.5
130,1964,142.33333333333334
130,1965,127.83333333333333
130,1966,144.75
130,1967,154.0
130,1968,105.0
130,1969,115.41666666666667
130,1970,122.0
130,1971,153.16666666666666
130,1972,105.41666666666667
130,1973,90.58333333333333
130,1974,149.08333333333334
130,1975,105.41666666666667
130,1976,102.5
130,1977,131.66666666666666
130,1978,182.58333333333334
130,1979,108.75
130,1980,110.41472868217055
130,1981,177.5
130,1982,156.25
131,1938,88.36287141436613
131,1939,94.25
131,1940,129.58333333333334
131,1941,117.75
131,1942,83.68994252873563
131,1943,85.33333333333333
131,1944,121.0
131,1945,110.08080808080808
131,1946,132.33333333333334
131,1947,66.0
131,1948,81.58333333333333
131,1949,79.99166666666666
131,1950,86.58333333333333
131,1951,132.41666666666666
131,1952,97.41666666666667
131,1953,91.70698924731182
131,1954,129.91666666666666
131,1955,155.88315489432702
131,1956,78.16666666666667
131,1957,128.94827586206895
131,1958,132.5316091954023
131,1959,153.4731182795699
131,1960,103.33333333333333
131,1961,125.0
131,1962,86.16666666666667
131,1963,111.75
131,1964,140.75
131,1965,118.25
131,1966,136.41666666666666
131,1967,152.41666666666666
131,1968,102.5
131,1969,107.58333333333333
131,1970,99.5
131,1971,146.91666666666666
140,1951,127.7845238095238
140,1952,107.88095238095237
140,1953,82.5
140,1954,139.0
140,1955,126.32619047619046
140,1956,84.32142857142857
140,1957,125.01666666666667
140,1958,107.76666666666667
140,1959,94.10863095238095
149,1939,108.93834175084176
149,1940,145.0
149,1941,137.60416666666666
149,1942,88.56712962962963
149,1943,99.83333333333333
149,1944,117.83333333333333
149,1945,103.86666666666667
149,1946,139.33333333333334
149,1947,61.583333333333336
149,1948,85.16666666666667
149,1949,106.35416666666667
149,1950,113.38265993265993
152,1939,113.53093434343434
152,1940,150.5
152,1941,146.5
152,1942,82.51515151515152
152,1943,110.25
152,1944,153.83333333333334
152,1945,123.0
152,1946,160.0
152,1947,84.75
152,1948,89.33333333333333
152,1949,127.12878787878788
152,1950,123.96741452991454
152,1951,138.68939393939394
152,1952,131.54545454545453
155,1939,81.62592592592593
155,1940,121.41666666666667
155,1941,121.04166666666667
155,1942,84.7175925925926
155,1943,83.33333333333333
155,1944,96.5
155,1945,93.36666666666667
155,1946,123.5
155,1947,52.833333333333336
155,1948,82.33333333333333
155,1949,76.51666666666667
155,1950,92.47138047138047
161,1939,91.2386574074074
161,1940,134.66666666666666
161,1941,124.48958333333333
161,1942,78.73032407407408
161,1943,84.33333333333333
161,1944,99.83333333333333
161,1945,91.63333333333333
161,1946,128.16666666666666
161,1947,45.583333333333336
161,1948,72.33333333333333
161,1949,72.98333333333333
161,1950,93.09017255892256
163,1939,91.3162037037037
163,1940,127.25
163,1941,120.60416666666667
163,1942,72.14120370370371
163,1943,88.58333333333333
163,1944,119.0
163,1945,100.25
163,1946,130.0
163,1947,56.5
163,1948,75.16666666666667
163,1949,90.01666666666667
163,1950,97.34802188552187
164,1939,84.32904960912045
164,1940,129.83333333333334
164,1941,124.64957264957265
164,1942,69.09577518121823
164,1943,77.25
164,1944,115.16666666666667
164,1945,103.32921810699588
164,1946,140.83333333333334
164,1947,52.083333333333336
164,1948,64.16666666666667
164,1949,99.16666666666667
164,1950,104.12806932863954
164,1951,141.58630952380952
164,1952,111.5
164,1953,58.07730923694779
164,1954,113.33333333333333
164,1955,93.1526857503239
164,1956,59.399654614932395
164,1957,92.19620253164557
164,1958,135.5295358649789
164,1959,89.05088647272015
164,1960,91.83333333333333
164,1961,106.58333333333333
164,1962,69.91666666666667
164,1963,122.25
164,1964,124.08333333333333
164,1965,130.33333333333334
164,1966,133.25
164,1967,137.16666666666666
164,1968,105.58333333333333
164,1969,86.25
164,1970,107.25
164,1971,119.08333333333333
164,1972,107.5
164,1973,69.83333333333333
164,1974,99.66666666666667
164,1975,60.666666666666664
164,1976,62.833333333333336
164,1977,122.41666666666667
164,1978,140.58333333333334
164,1979,77.25
164,1980,78.16255144032921
164,1981,114.08333333333333
164,1982,110.91666666666667
164,1983,191.0
164,1984,134.25
164,1985,109.25
164,1986,92.91666666666667
164,1987,89.66666666666667
164,1988,89.33333333333333
164,1989,56.833333333333336
164,1990,142.5
164,1991,96.39957264957265
164,1992,116.60539594274535
164,1993,124.12314988534501
164,1994,113.91666666666667
164,1995,70.16666666666667
164,1996,82.75
164,1997,85.41666666666667
164,1998,109.91666666666667
164,1999,81.0
164,2000,110.08333333333333
164,2001,90.08333333333333
164,2002,76.58333333333333
164,2003,71.08333333333333
164,2004,74.08333333333333
164,2005,79.08333333333333
164,2006,88.08333333333333
164,2007,72.08333333333333
164,2008,124.33333333333333
164,2009,67.5
164,2010,112.25
164,2011,82.91666666666667
164,2012,65.33333333333333
164,2013,73.08333333333333
164,2014,116.16666666666667
164,2015,143.25
164,2016,133.25
164,2017,53.5
164,2018,156.91666666666666
164,2019,115.08333333333333
164,2020,40.833333333333336
164,2021,131.58333333333334
164,2022,96.66666666666667
164,2023,83.66666666666667
164,2024,121.10003927046243
166,1939,108.52175925925927
166,1940,167.5
166,1941,137.89583333333334
166,1942,113.9050925925926
166,1943,101.66666666666667
166,1944,143.0
166,1945,115.81666666666666
166,1946,149.66666666666666
166,1947,65.58333333333333
166,1948,95.5
166,1949,119.85000000000001
166,1950,119.90054713804714
169,1939,124.82010582010582
169,1940,191.66666666666666
169,1941,135.35714285714286
169,1942,97.07010582010582
169,1943,102.58333333333333
169,1944,155.33333333333334
169,1945,112.91666666666667
169,1946,161.83333333333334
169,1947,59.0
169,1948,97.5
169,1949,145.22380952380954
169,1950,125.75495430495431
18,1931,195.21446078431373
18,1932,118.23639060887513
18,1933,99.56862745098039
18,1934,87.03645833333333
18,1935,151.41666666666666
18,1936,104.83333333333333
18,1937,142.91666666666666
18,1938,80.75
18,1939,94.08333333333333
18,1940,151.41666666666666
18,1941,128.91666666666666
18,1942,100.05729166666667
18,1943,103.58333333333333
18,1944,133.16666666666666
18,1945,118.84375
18,1946,165.5
18,1947,63.25
18,1948,82.16666666666667
18,1949,140.55729166666666
18,1950,93.13020833333333
184,1937,109.0439393939394
184,1938,130.33333333333334
184,1939,121.17727272727272
184,1940,142.0
184,1941,140.88333333333333
184,1942,106.45
184,1943,104.5
184,1944,132.25
184,1945,115.52777777777777
184,1946,141.66666666666666
184,1947,76.5
184,1948,96.16666666666667
184,1949,80.41666666666667
184,1950,115.14735819735819
185,1939,110.61279461279462
185,1940,136.0
185,1941,125.27777777777779
185,1942,72.03703703703704
185,1943,95.83333333333333
185,1944,120.5
185,1945,104.825
185,1946,162.16666666666666
185,1947,75.41666666666667
185,1948,81.66666666666667
185,1949,77.5
185,1950,101.75850168350168
187,1939,90.20717592592592
187,1940,131.16666666666666
187,1941,121.78125
187,1942,83.54050925925925
187,1943,98.75
187,1944,101.66666666666667
187,1945,89.53333333333335
187,1946,146.66666666666666
187,1947,77.16666666666667
187,1948,90.66666666666667
187,1949,66.8
187,1950,99.81323653198653
188,1939,109.04953703703704
188,1940,144.16666666666666
188,1941,142.0625
188,1942,96.68287037037037
188,1943,95.0
188,1944,100.83333333333333
188,1945,95.35000000000001
188,1946,132.0
188,1947,76.25
188,1948,92.66666666666667
188,1949,58.375
188,1950,103.85787037037038
191,1939,100.15462962962964
191,1940,145.33333333333334
191,1941,137.16666666666666
191,1942,86.2962962962963
191,1943,83.75
191,1944,122.25
191,1945,99.85000000000001
191,1946,139.25
191,1947,71.83333333333333
191,1948,89.16666666666667
191,1949,105.925
191,1950,107.36144781144782
192,1939,103.6074074074074
192,1940,170.16666666666666
192,1941,136.66666666666666
192,1942,84.4074074074074
192,1943,95.0
192,1944,132.16666666666666
192,1945,113.95
192,1946,126.0
192,1947,67.66666666666667
192,1948,103.66666666666667
192,1949,118.86666666666667
192,1950,113.83316498316498
205,1946,144.2819115524998
205,1947,67.66666666666667
205,1948,86.95588235294117
205,1949,134.66666666666666
205,1950,81.66666666666667
205,1951,135.58333333333334
205,1952,93.75
205,1953,60.916666666666664
205,1954,139.75
205,1955,109.62834012392835
205,1956,59.4952380952381
205,1957,112.32070707070709
205,1958,128.65404040404042
205,1959,112.92317927170869
205,1960,112.16666666666667
205,1961,108.0
205,1962,78.08333333333333
205,1963,125.66666666666667
205,1964,131.41666666666666
205,1965,123.5
205,1966,123.08333333333333
205,1967,140.41666666666666
205,1968,106.16666666666667
205,1969,120.58333333333333
205,1970,139.33333333333334
205,1971,150.66666666666666
205,1972,117.16666666666667
205,1973,84.08333333333333
205,1974,124.33333333333333
205,1975,100.16666666666667
205,1976,105.08333333333333
205,1977,144.91666666666666
205,1978,191.66666666666666
205,1979,96.08333333333333
205,1980,95.5
205,1981,167.49523809523808
205,1982,119.83333333333333
222,1951,129.83333333333334
222,1952,122.16666666666667
223,1951,136.91666666666666
223,1952,133.16666666666666
228,1951,127.48333333333333
228,1952,115.91666666666667
228,1953,72.5
228,1954,135.5
228,1955,172.25
228,1956,116.25
229,1951,140.98065476190476
229,1952,136.94791666666666
229,1953,89.0
229,1954,143.66666666666666
229,1955,172.42857142857142
229,1956,76.33333333333333
229,1957,136.83333333333334
229,1958,202.16666666666666
229,1959,150.47916666666666
41,1972,139.59455128205127
41,1973,87.66666666666667
41,1974,137.66666666666666
41,1975,89.66666666666667
41,1976,109.83333333333333
41,1977,129.16666666666666
41,1978,194.16666666666666
41,1979,113.08333333333333
41,1980,97.18464052287582
41,1981,148.58333333333334
41,1982,126.66666666666667
41,1983,207.58333333333334
41,1984,269.8333333333333
41,1985,135.83333333333334
41,1986,122.5
41,1987,121.33333333333333
41,1988,152.75
41,1989,111.75
41,1990,174.33333333333334
41,1991,111.25
41,1992,193.69607843137257
41,1993,169.42948717948718
41,1994,195.25
41,1995,89.5
41,1996,126.66666666666667
41,1997,123.5
41,1998,158.25
41,1999,117.75
41,2000,200.0
41,2001,130.66666666666666
41,2002,114.33333333333333
41,2003,108.41666666666667
41,2004,79.83333333333333
41,2005,96.0
41,2006,103.33333333333333
41,2007,115.75
41,2008,108.25
41,2009,60.583333333333336
41,2010,149.25
41,2011,119.91666666666667
41,2012,87.16666666666667
41,2013,92.83333333333333
41,2014,116.08333333333333
41,2015,163.16666666666666
41,2016,139.25
41,2017,91.66666666666667
41,2018,166.83333333333334
41,2019,172.33333333333334
41,2020,53.583333333333336
41,2021,154.41666666666666
41,2022,139.08333333333334
41,2023,96.83333333333333
41,2024,156.496103569633
45,1936,104.91833170998983
45,1937,113.33333333333333
45,1938,94.75
45,1939,111.33333333333333
45,1940,144.5
45,1941,131.83333333333334
45,1942,87.28659877605661
45,1943,111.0
45,1944,134.16666666666666
45,1945,97.51764705882353
45,1946,135.16666666666666
45,1947,72.75
45,1948,84.58333333333333
45,1949,149.0
45,1950,84.66666666666667
45,1951,133.83333333333334
45,1952,101.16666666666667
45,1953,75.5
45,1954,127.58333333333333
45,1955,127.8058226912308
45,1956,65.68343701821814
45,1957,98.15763052208835
45,1958,129.99096385542168
45,1959,128.8391472868217
45,1960,108.0
45,1961,126.5
45,1962,88.58333333333333
45,1963,124.41666666666667
45,1964,134.75
45,1965,122.58333333333333
45,1966,146.16666666666666
45,1967,149.08333333333334
45,1968,110.66666666666667
45,1969,115.66666666666667
45,1970,132.5
45,1971,143.75
45,1972,113.08333333333333
45,1973,82.83333333333333
45,1974,150.33333333333334
45,1975,97.58333333333333
45,1976,105.5
45,1977,144.16666666666666
45,1978,187.0
45,1979,102.0
45,1980,101.85098039215687
45,1981,137.66666666666666
45,1982,129.66666666666666
45,1983,202.66666666666666
45,1984,221.91666666666666
45,1985,138.16666666666666
45,1986,111.0
45,1987,135.33333333333334
45,1988,161.41666666666666
45,1989,88.5
45,1990,154.16666666666666
45,1991,127.83333333333333
45,1992,167.28682170542638
45,1993,139.08333333333334
45,1994,143.66666666666666
45,1995,75.66666666666667
45,1996,102.5
45,1997,99.0
45,1998,167.66666666666666
45,1999,171.0
45,2000,160.27360426929394
45,2001,99.41666666666667
45,2002,91.41666666666667
45,2003,93.5
45,2004,91.66666666666667
45,2005,105.58333333333333
45,2006,93.0
45,2007,109.16666666666667
45,2008,133.75
45,2009,70.83333333333333
45,2010,138.16666666666666
45,2011,131.66666666666666
45,2012,103.75
45,2013,103.08333333333333
45,2014,123.41666666666667
45,2015,148.83333333333334
45,2016,135.0
45,2017,80.5
45,2018,194.41666666666666
45,2019,146.66666666666666
45,2020,52.0
45,2021,156.41666666666666
45,2022,140.41666666666666
45,2023,115.25
45,2024,146.97718082835942
AIRST,1951,145.36805555555557
AIRST,1952,121.80555555555556
AIRST,1953,85.30555555555556
AIRST,1954,108.5
AIRST,1955,122.3888888888889
AMADO,1966,106.91666666666667
AMADO,1967,141.16666666666666
AMADO,1968,109.83333333333333
AMADO,1969,99.83333333333333
AMADO,1970,76.25
AMADO,1971,111.33333333333333
AMADO,1972,108.75
AMADO,1973,72.66666666666667
AMADO,1974,99.75
AMADO,1975,59.75
AMADO,1976,77.95089285714285
AMADO,1977,110.33333333333333
AMADO,1978,159.25
AMADO,1979,71.33333333333333
AMADO,1980,93.20386904761905
AMADO,1981,104.33333333333333
AMADO,1982,83.66666666666667
AMADO,1983,174.08333333333334
AMADO,1984,197.16666666666666
AMADO,1985,104.91666666666667
AMADO,1986,118.26900584795321
AMADO,1987,109.33333333333333
AMADO,1988,130.25
AMADO,1989,75.0
AMADO,1990,145.25
AMADO,1991,100.53422619047619
AMADO,1992,159.76461988304092
AMADO,1993,133.18567251461988
AMADO,1994,138.33333333333334
AMADO,1995,90.03869047619048
AMADO,1996,86.83333333333333
AMADO,1997,101.91666666666667
AMADO,1998,132.0
AMADO,1999,80.75
AMADO,2000,157.33333333333334
AMADO,2001,104.83333333333333
AMADO,2002,91.83333333333333
AMADO,2003,102.0641969507101
AMADO,2004,82.26724137931035
AMADO,2005,78.08333333333333
AMADO,2006,73.83333333333333
AMADO,2007,80.41666666666667
AMADO,2008,102.16666666666667
AMADO,2009,77.91666666666667
AMADO,2010,121.25
AMADO,2011,97.5
AMADO,2012,77.0
AMADO,2013,89.16666666666667
AMADO,2014,100.08333333333333
AMADO,2015,134.66666666666666
AMADO,2016,103.08333333333333
AMADO,2017,71.5
AMADO,2018,173.08333333333334
AMADO,2019,139.16666666666666
AMADO,2020,45.5
AMADO,2021,131.75
AMADO,2022,121.5
AMADO,2023,70.16666666666667
AMADO,2024,134.83287061043413
BOX,1922,101.26424504700317
BOX,1923,130.33333333333334
BOX,1924,78.0
BOX,1925,99.75
BOX,1926,127.16666666666667
BOX,1927,115.41666666666667
BOX,1928,79.66666666666667
BOX,1929,118.83333333333333
BOX,1930,137.41666666666666
BOX,1931,226.16666666666666
BOX,1932,152.16666666666666
BOX,1933,76.33333333333333
BOX,1934,90.75
BOX,1935,154.91666666666666
BOX,1936,106.25
BOX,1937,105.5
BOX,1938,92.75
BOX,1939,107.33333333333333
BOX,1940,140.16666666666666
BOX,1941,132.16666666666666
BOX,1942,89.23510014231664
BOX,1943,105.16666666666667
BOX,1944,139.33333333333334
BOX,1945,112.42833333333334
BOX,1946,147.83333333333334
BOX,1947,82.75
BOX,1948,93.25
BOX,1949,151.91666666666666
BOX,1950,94.66666666666667
BOX,1951,149.33333333333334
BOX,1952,101.25
BOX,1953,72.62666666666667
BOX,1954,111.41666666666667
BOX,1955,150.58080971327374
BOX,1956,66.01166666666667
BOX,1957,114.13745704467355
BOX,1958,149.30412371134022
BOX,1959,129.37666666666667
BOX,1960,101.0
BOX,1961,141.0
BOX,1962,94.16666666666667
BOX,1963,141.5
BOX,1964,140.0
BOX,1965,142.08333333333334
BOX,1966,130.16666666666666
BOX,1967,154.0
BOX,1968,110.08333333333333
BOX,1969,112.0
BOX,1970,126.16666666666667
BOX,1971,150.16666666666666
BOX,1972,111.25
BOX,1973,80.66666666666667
BOX,1974,160.66666666666666
BOX,1975,111.58333333333333
BOX,1976,67.75
BOX,1977,137.91666666666666
BOX,1978,198.66666666666666
BOX,1979,102.83333333333333
BOX,1980,112.41666666666667
BOX,1981,165.5
BOX,1982,144.0
BOX,1983,219.91666666666666
BOX,1984,251.33333333333334
BOX,1985,152.0
BOX,1986,124.08333333333333
BOX,1987,170.0
BOX,1988,168.16666666666666
BOX,1989,89.41666666666667
BOX,1990,173.25
BOX,1991,127.5
BOX,1992,142.65934060072672
BOX,1993,147.83333333333334
BOX,1994,131.08333333333334
BOX,1995,67.66666666666667
BOX,1996,85.91666666666667
BOX,1997,115.66666666666667
BOX,1998,164.91666666666666
BOX,1999,110.58333333333333
